year,"last_name, first_name",player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,"Assad, Javier",665871,R,SI,510,92.7,1930,17.4,0.893418881,0.900118751,206.605136,235.8783658,Sinker,90,660,615,-29.27322973,29.27322973,45,11,0,10,15,0,45,11:00,10:15,+0H 45M
,"Bello, Brayan",678394,R,SI,942,95,1974,19,0.945311503,0.906354743,239.3605815,266.1611685,Sinker,91,600,555,-26.80058698,26.80058698,45,10,0,9,15,0,45,10:00,9:15,+0H 45M
,"Bradish, Kyle",680694,R,SI,501,95,2218,15.7,0.75324692,0.705624145,193.777351,226.2370247,Sinker,71,690,630,-32.4596737,32.4596737,60,11,30,10,30,1,0,11:30,10:30,+1H 00M
,"Bummer, Aaron",607481,L,SI,476,94.3,1973,15.5,0.783127618,0.864826638,117.5187091,92.97536123,Sinker,86,120,180,24.54334791,24.54334791,-60,2,0,3,0,1,0,2:00,3:00,-1H 00M
,"Cano, Yennier",666974,R,SI,520,96.3,2114,19.2,0.940461891,0.888637303,256.5727381,282.0187759,Sinker,89,570,510,-25.44603778,25.44603778,60,9,30,8,30,1,0,9:30,8:30,+1H 00M
,"Civale, Aaron",650644,R,SI,370,92.4,2270,19,0.886661169,0.861624433,208.724008,230.4450212,Sinker,86,660,615,-21.72101327,21.72101327,45,11,0,10,15,0,45,11:00,10:15,+0H 45M
,"Dunning, Dane",641540,R,SI,869,91,2054,16.2,0.792566082,0.79323217,217.3609586,245.2408116,Sinker,79,645,585,-27.87985297,27.87985297,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"García, Luis",472610,R,SI,444,97.3,2160,17.9,0.874085726,0.849071606,208.9616784,237.3783447,Sinker,85,660,600,-28.41666627,28.41666627,60,11,0,10,0,1,0,11:00,10:00,+1H 00M
,"Greinke, Zack",425844,R,SI,344,89.8,2206,17.7,0.841686462,0.834362149,211.6342545,241.2262488,Sinker,83,660,600,-29.59199434,29.59199434,60,11,0,10,0,1,0,11:00,10:00,+1H 00M
,"Hicks, Jordan",663855,R,SI,668,100,2114,18.3,0.919683057,0.848856465,215.6834349,245.4892157,Sinker,85,645,585,-29.80578079,29.80578079,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Hoeing, Bryan",663773,R,SI,584,94.1,2021,19.2,0.951625621,0.92856504,232.6979668,252.6053933,Sinker,93,615,570,-19.90742657,19.90742657,45,10,15,9,30,0,45,10:15,9:30,+0H 45M
,"Houck, Tanner",656557,R,SI,405,93.3,2131,16.5,0.784794979,0.714175716,241.5608732,277.3089656,Sinker,71,600,525,-35.74809239,35.74809239,75,10,0,8,45,1,15,10:00,8:45,+1H 15M
,"Keller, Mitch",656605,R,SI,696,93.8,2374,18.3,0.854182528,0.823697262,219.940749,243.3278634,Sinker,82,645,600,-23.38711449,23.38711449,45,10,45,10,0,0,45,10:45,10:00,+0H 45M
,"King, Michael",650633,R,SI,510,94.1,2319,18.1,0.840002931,0.768963095,221.0162637,254.8443909,Sinker,77,645,570,-33.82812722,33.82812722,75,10,45,9,30,1,15,10:45,9:30,+1H 15M
,"Kirby, George",669923,R,SI,593,95.8,2229,19.1,0.901698899,0.860084008,215.1538655,240.14698,Sinker,86,645,600,-24.99311446,24.99311446,45,10,45,10,0,0,45,10:45,10:00,+0H 45M
,"Lyles, Jordan",543475,R,SI,355,90.5,2136,17.1,0.826509624,0.808595469,203.6493753,231.4306383,Sinker,81,675,615,-27.78126299,27.78126299,60,11,15,10,15,1,0,11:15,10:15,+1H 00M
,"Marte, Yunior",628708,R,SI,341,97.6,2360,20.2,0.950284055,0.960007744,224.4028073,242.7214857,Sinker,96,630,600,-18.31867834,18.31867834,30,10,30,10,0,0,30,10:30,10:00,+0H 30M
,"Miller, Bobby",676272,R,SI,375,98.8,2297,19.7,0.95448665,0.987020962,215.7551551,227.2849101,Sinker,99,645,630,-11.52975499,11.52975499,15,10,45,10,30,0,15,10:45,10:30,+0H 15M
,"Rogers, Tyler",643511,R,SI,440,82.8,1910,14.4,0.697585874,0.728438712,328.3348911,359.1510435,Sinker,73,420,360,-30.81615241,30.81615241,60,7,0,6,0,1,0,7:00,6:00,+1H 00M
,"Singer, Brady",663903,R,SI,1295,92.1,2281,16.2,0.771283892,0.769654079,211.6723474,237.1990146,Sinker,77,660,600,-25.52666726,25.52666726,60,11,0,10,0,1,0,11:00,10:00,+1H 00M
,"Soto, Gregory",642397,L,SI,397,98.1,2365,20.2,0.945139527,0.930019625,135.5815897,115.8868292,Sinker,93,90,135,19.6947605,19.6947605,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,"Wheeler, Zack",554430,R,SI,541,95.2,2314,18,0.845347674,0.801051758,216.4607369,246.0347425,Sinker,80,645,585,-29.57400554,29.57400554,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Wilson, Bryse",669060,R,SI,394,93.1,2089,18.6,0.912550077,0.8419098,214.75537,241.064152,Sinker,84,645,600,-26.30878199,26.30878199,45,10,45,10,0,0,45,10:45,10:00,+0H 45M
,"Bassitt, Chris",605135,R,SI,1160,91.9,2096,18.4,0.889669178,0.838354716,217.1835547,245.4183096,Sinker,84,645,585,-28.23475492,28.23475492,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Castillo, Luis",622491,R,SI,549,95.8,2098,19.7,0.957862475,0.918266231,236.081636,259.2282301,Sinker,92,615,555,-23.14659411,23.14659411,60,10,15,9,15,1,0,10:15,9:15,+1H 00M
,"Castro, Miguel",612434,R,SI,424,96.8,2153,18.8,0.951316272,0.972809323,247.2378446,259.5560734,Sinker,97,585,555,-12.31822884,12.31822884,30,9,45,9,15,0,30,9:45,9:15,+0H 30M
,"Chafin, Andrew",605177,L,SI,398,92.2,2148,19.5,0.951474689,0.946232687,142.1678202,124.6141828,Sinker,95,75,105,17.55363734,17.55363734,-30,1,15,1,45,0,30,1:15,1:45,-0H 30M
,"Cordero, Jimmy",622772,R,SI,355,97.3,2168,19.9,0.957056373,0.896261763,212.1805635,235.5683198,Sinker,90,660,615,-23.38775631,23.38775631,45,11,0,10,15,0,45,11:00,10:15,+0H 45M
,"Freeland, Kyle",607536,L,SI,665,88.7,2303,15.3,0.775610323,0.760346174,139.5163264,112.4572174,Sinker,76,75,135,27.05910897,27.05910897,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,"Houser, Adrian",605288,R,SI,865,92.1,2060,18.5,0.917584204,0.895876246,226.3843429,251.7820467,Sinker,90,630,570,-25.39770384,25.39770384,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,"Hudson, Dakota",641712,R,SI,497,91.6,2070,14.5,0.714898889,0.813020053,216.3517249,244.9794421,Sinker,81,645,585,-28.62771726,28.62771726,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Kelly, Merrill",518876,R,SI,331,92.4,2206,17.2,0.84123883,0.793737954,222.78193,251.7816903,Sinker,79,630,570,-28.99976025,28.99976025,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,"Martinez, Nick",607259,R,SI,388,92.9,2368,20.6,0.938604158,0.908116417,203.4833489,226.7017454,Sinker,91,675,630,-23.21839651,23.21839651,45,11,15,10,30,0,45,11:15,10:30,+0H 45M
,"Mikolas, Miles",571945,R,SI,760,92.7,2194,18.1,0.866177422,0.835544438,209.9534439,235.0811626,Sinker,84,660,615,-25.12771875,25.12771875,45,11,0,10,15,0,45,11:00,10:15,+0H 45M
,"Ortiz, Luis L.",682847,R,SI,409,95.8,2211,17.6,0.857049114,0.877023121,225.0686664,252.0125069,Sinker,88,630,570,-26.94384047,26.94384047,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,"Ottavino, Adam",493603,R,SI,358,92.5,2253,18,0.838555244,0.797308084,223.8854119,257.7582764,Sinker,80,630,570,-33.87286452,33.87286452,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,"Peguero, Elvis",665625,R,SI,445,96,1856,17.4,0.925238913,0.928508486,245.404728,267.8295975,Sinker,93,585,540,-22.42486946,22.42486946,45,9,45,9,0,0,45,9:45,9:00,+0H 45M
,"Peralta, Wandy",593974,L,SI,327,95.9,2211,19.7,0.946810001,0.949612228,134.3412238,115.7231391,Sinker,95,90,135,18.61808468,18.61808468,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,"Quantrill, Cal",615698,R,SI,704,93.7,2150,19.7,0.934709253,0.983764884,217.179627,221.5794671,Sinker,98,645,630,-4.399840068,4.399840068,15,10,45,10,30,0,15,10:45,10:30,+0H 15M
,"Quintana, Jose",500779,L,SI,344,90.4,2087,18.6,0.901268297,0.838834128,157.9356618,132.226032,Sinker,84,765,90,25.70962983,25.70962983,-45,12,45,1,30,0,45,12:45,1:30,-0H 45M
,"Teheran, Julio",527054,R,SI,401,90,2154,16.9,0.809412164,0.710747469,232.3907026,268.2858233,Sinker,71,615,540,-35.89512073,35.89512073,75,10,15,9,0,1,15,10:15,9:00,+1H 15M
,"Woodford, Jake",663765,R,SI,417,91.9,2039,14.9,0.730983847,0.816616596,216.6047867,250.5291478,Sinker,82,645,585,-33.92436106,33.92436106,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Alvarado, José",621237,L,SI,433,98.7,2121,19.7,0.975790295,0.960332248,154.3952205,137.3655676,Sinker,96,765,90,17.02965285,17.02965285,-45,12,45,1,30,0,45,12:45,1:30,-0H 45M
,"Berríos, José",621244,R,SI,914,93.8,2117,19.8,0.954686951,0.9607593,219.3235733,235.8421204,Sinker,96,645,615,-16.51854707,16.51854707,30,10,45,10,15,0,30,10:45,10:15,+0H 30M
,"Blackburn, Paul",621112,R,SI,450,91.8,2009,16.2,0.802702031,0.870469953,206.0372808,236.0548725,Sinker,87,675,615,-30.01759171,30.01759171,60,11,15,10,15,1,0,11:15,10:15,+1H 00M
,"Chirinos, Yonny",630023,R,SI,624,92.4,2030,19,0.937654501,0.896629196,225.0196552,251.2814528,Sinker,90,630,570,-26.26179766,26.26179766,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,"Corbin, Patrick",571578,L,SI,1133,92.1,2041,18,0.87655505,0.858544495,144.8403903,121.8891823,Sinker,86,75,120,22.95120802,22.95120802,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M
,"Hendricks, Kyle",543294,R,SI,733,87.5,2026,13.9,0.675468878,0.76387765,207.3189129,246.7159104,Sinker,76,660,585,-39.39699749,39.39699749,75,11,0,9,45,1,15,11:00,9:45,+1H 15M
,"Peterson, David",656849,L,SI,473,91.5,2146,17,0.806526895,0.800859478,145.8581422,109.554953,Sinker,80,75,135,36.30318919,36.30318919,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,"Pérez, Martín",527048,L,SI,933,91.6,1963,19.4,0.968914528,0.977009861,132.9995903,116.7161461,Sinker,98,90,120,16.28344423,16.28344423,-30,1,30,2,0,0,30,1:30,2:00,-0H 30M
,"Ramírez, Yohan",670990,R,SI,487,95.1,2165,18.7,0.919765062,0.861428131,237.2253637,264.9172665,Sinker,86,600,555,-27.69190286,27.69190286,45,10,0,9,15,0,45,10:00,9:15,+0H 45M
,"Santos, Gregory",666619,R,SI,448,98.8,2385,14.1,0.669252908,0.626877396,214.9025742,243.6698039,Sinker,63,645,600,-28.76722972,28.76722972,45,10,45,10,0,0,45,10:45,10:00,+0H 45M
,"Schmidt, Clarke",657376,R,SI,632,93.4,2546,11.5,0.513258618,0.5171218,212.4567746,236.8924772,Sinker,52,660,600,-24.4357026,24.4357026,60,11,0,10,0,1,0,11:00,10:00,+1H 00M
,"Stroman, Marcus",573186,R,SI,954,91.4,2288,11.7,0.540691937,0.597167276,213.1129685,261.9030305,Sinker,60,660,555,-48.79006193,48.79006193,105,11,0,9,15,1,45,11:00,9:15,+1H 45M
,"Suárez, Ranger",624133,L,SI,546,92.8,1929,17.4,0.883070067,0.815172565,138.9863275,106.2681618,Sinker,82,75,150,32.71816569,32.71816569,-75,1,15,2,30,1,15,1:15,2:30,-1H 15M
,"Thompson, Mason",666168,R,SI,435,94.7,2253,19.3,0.912208931,0.86322423,221.0949973,248.7492182,Sinker,86,645,585,-27.65422085,27.65422085,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Valdez, Framber",664285,L,SI,1332,95.3,2188,18.9,0.905309767,0.838290168,146.260857,118.0212024,Sinker,84,60,120,28.2396546,28.2396546,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,"Walker, Taijuan",592836,R,SI,657,92.4,1964,19.3,0.961293231,0.951646933,216.3804092,236.9282094,Sinker,95,645,600,-20.54780023,20.54780023,45,10,45,10,0,0,45,10:45,10:00,+0H 45M
,"Alcantara, Sandy",645261,R,SI,788,97.6,2329,19.5,0.93044785,0.932221628,229.4914662,250.7575672,Sinker,93,615,585,-21.26610098,21.26610098,30,10,15,9,45,0,30,10:15,9:45,+0H 30M
,"Alexander, Scott",518397,L,SI,438,92.7,2219,14.6,0.696836802,0.741724367,137.2061425,100.6046219,Sinker,74,90,165,36.60152061,36.60152061,-75,1,30,2,45,1,15,1:30,2:45,-1H 15M
,"Garrett, Braxton",666129,L,SI,746,90.5,2077,17.7,0.847646863,0.783061176,143.5191995,110.7673476,Sinker,78,75,135,32.7518519,32.7518519,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,"Holderman, Colin",670059,R,SI,452,97.9,2217,17.7,0.870714617,0.825085526,218.8802253,246.2757939,Sinker,83,645,585,-27.39556861,27.39556861,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Lawrence, Justin",664875,R,SI,582,95.4,2308,16.3,0.849585133,0.827110017,253.9690084,277.5684732,Sinker,83,570,525,-23.59946472,23.59946472,45,9,30,8,45,0,45,9:30,8:45,+0H 45M
,"Toussaint, Touki",657053,R,SI,417,92.9,2209,17.7,0.849055935,0.78767667,220.1092014,249.1948974,Sinker,79,645,585,-29.08569605,29.08569605,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Wainwright, Adam",425794,R,SI,532,86.9,2167,17.2,0.812607597,0.834214318,206.8225276,233.9911243,Sinker,83,660,615,-27.16859665,27.16859665,45,11,0,10,15,0,45,11:00,10:15,+0H 45M
,"Winckowski, Josh",670174,R,SI,501,96.3,2055,17.5,0.863606138,0.81470832,206.0911455,238.2573409,Sinker,81,675,600,-32.16619536,32.16619536,75,11,15,10,0,1,15,11:15,10:00,+1H 15M
,"Graterol, Brusdar",660813,R,SI,400,98.6,2010,18.7,0.956811648,0.904071226,220.97624,248.8828557,Sinker,90,645,585,-27.90661568,27.90661568,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Graveman, Kendall",608665,R,SI,426,96,2265,19.6,0.934589825,0.936219049,220.1296417,240.8307165,Sinker,94,645,600,-20.70107483,20.70107483,45,10,45,10,0,0,45,10:45,10:00,+0H 45M
,"Llovera, Mauricio",661440,R,SI,386,94.5,2081,18.1,0.884593488,0.832771941,222.4587757,250.7438075,Sinker,83,630,585,-28.28503182,28.28503182,45,10,30,9,45,0,45,10:30,9:45,+0H 45M
,"Syndergaard, Noah",592789,R,SI,365,92.3,2129,18.5,0.886433492,0.851858632,211.0092312,236.1043415,Sinker,85,660,615,-25.09511029,25.09511029,45,11,0,10,15,0,45,11:00,10:15,+0H 45M
,"Whitlock, Garrett",676477,R,SI,623,94,2074,20.1,0.976134779,0.993098561,230.4534871,233.0441299,Sinker,99,615,615,-2.590642864,2.590642864,0,10,15,10,15,0,0,10:15,10:15, 0H 00M
,"Martínez, Adrián",661309,R,SI,544,93.8,2109,19.3,0.925530828,0.977154235,244.7396104,250.1086362,Sinker,98,585,585,-5.369025744,5.369025744,0,9,45,9,45,0,0,9:45,9:45, 0H 00M
,"Montgomery, Jordan",656756,L,SI,1217,93.3,2200,18.8,0.902503192,0.867764331,147.4398441,120.6855528,Sinker,87,60,120,26.7542913,26.7542913,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,"Bernardino, Brennan",657514,L,SI,467,90.9,2100,16.6,0.788656163,0.765529255,135.3277038,106.5753393,Sinker,77,90,150,28.75236449,28.75236449,-60,1,30,2,30,1,0,1:30,2:30,-1H 00M
,"DeSclafani, Anthony",543101,R,SI,373,93.1,2131,19.3,0.923058592,0.931602423,224.059415,240.7932682,Sinker,93,630,600,-16.73385321,16.73385321,30,10,30,10,0,0,30,10:30,10:00,+0H 30M
,"Sánchez, Cristopher",650911,L,SI,670,92.1,1997,19.2,0.95428396,0.978869794,115.0226883,101.0418514,Sinker,98,135,165,13.98083684,13.98083684,-30,2,15,2,45,0,30,2:15,2:45,-0H 30M
,"Blach, Ty",621389,L,SI,657,89.4,2141,18,0.920209738,0.993455513,113.0900045,112.7931275,Sinker,99,135,135,0.296877034,0.296877034,0,2,15,2,15,0,0,2:15,2:15, 0H 00M
,"Bird, Jake",656234,R,SI,806,94.4,2006,9.3,0.515657152,0.736474626,244.937168,270.5209028,Sinker,74,585,540,-25.58373479,25.58373479,45,9,45,9,0,0,45,9:45,9:00,+0H 45M
,"Cobb, Alex",502171,R,SI,912,94.5,2084,18,0.887026477,0.866261578,223.1275651,250.7456341,Sinker,87,630,585,-27.61806905,27.61806905,45,10,30,9,45,0,45,10:30,9:45,+0H 45M
,"Cuas, Jose",621016,R,SI,546,92.8,2476,18.2,0.842483384,0.793637701,247.0378837,272.303892,Sinker,79,585,540,-25.26600832,25.26600832,45,9,45,9,0,0,45,9:45,9:00,+0H 45M
,"Lugo, Seth",607625,R,SI,462,93.2,2334,18.8,0.873397871,0.842092059,212.1829403,240.728588,Sinker,84,660,600,-28.5456477,28.5456477,60,11,0,10,0,1,0,11:00,10:00,+1H 00M
,"Mayza, Tim",641835,L,SI,583,93.4,2056,18.4,0.903560815,0.874415876,137.5152785,112.9929949,Sinker,87,90,135,24.52228366,24.52228366,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,"Rea, Colin",607067,R,SI,585,92.6,2135,17.9,0.866397896,0.835122742,212.8330597,241.7302171,Sinker,84,660,600,-28.89715737,28.89715737,60,11,0,10,0,1,0,11:00,10:00,+1H 00M
,"Woo, Bryan",693433,R,SI,361,95,2111,18.3,0.889121397,0.848954602,220.075758,252.3126102,Sinker,85,645,570,-32.23685211,32.23685211,75,10,45,9,30,1,15,10:45,9:30,+1H 15M
,"Wood, Alex",622072,L,SI,704,91.5,1977,19.5,0.957608155,0.993744099,120.2538856,117.876057,Sinker,99,120,120,2.377828552,2.377828552,0,2,0,2,0,0,0,2:00,2:00, 0H 00M
,"Darvish, Yu",506433,R,SI,411,94.3,2270,18,0.842515941,0.870947835,212.3829923,239.1278139,Sinker,87,660,600,-26.74482157,26.74482157,60,11,0,10,0,1,0,11:00,10:00,+1H 00M
,"Eflin, Zach",621107,R,SI,797,92.2,2100,18.2,0.872464644,0.779485923,222.2461134,254.6431479,Sinker,78,630,570,-32.39703449,32.39703449,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,"Gray, Sonny",543243,R,SI,417,92.8,2444,14,0.643969758,0.606025033,196.3484047,230.8157756,Sinker,61,690,615,-34.46737093,34.46737093,75,11,30,10,15,1,15,11:30,10:15,+1H 15M
,"Nardi, Andrew",677053,L,SL,352,82.7,2403,15.6,0.676889095,0.432100656,289.5253265,267.8656661,Slider,43,495,540,21.65966035,21.65966035,-45,8,15,9,0,0,45,8:15,9:00,-0H 45M
,"Gray, Jon",592351,R,SL,783,87.9,2385,4.8,0.216684454,0.294701085,142.7964843,115.3603891,Slider,29,75,135,27.43609522,27.43609522,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,"Sears, JP",676664,L,SL,377,82.1,2457,6.5,0.280297611,0.228192538,237.8205653,198.4604988,Slider,23,600,690,39.36006657,39.36006657,-90,10,0,11,30,1,30,10:00,11:30,-1H 30M
,"Kuhl, Chad",641771,R,SL,324,85.3,2561,5.5,0.239770821,0.325409742,103.8643864,77.44118358,Slider,33,150,210,26.42320285,26.42320285,-60,2,30,3,30,1,0,2:30,3:30,-1H 00M
,"Wood, Alex",622072,L,SL,391,82.4,2030,9.2,0.426857353,0.38414637,326.1102189,306.8587771,Slider,38,435,465,19.25144177,19.25144177,-30,7,15,7,45,0,30,7:15,7:45,-0H 30M
,"Brash, Matt",666374,R,SL,639,88.8,2827,12.9,0.534034129,0.405480737,64.53935736,100.4195216,Slider,41,225,165,-35.88016426,35.88016426,60,3,45,2,45,1,0,3:45,2:45,+1H 00M
,"Darvish, Yu",506433,R,SL,361,85.8,2826,7.3,0.304352641,0.339199848,95.08180561,66.42102845,Slider,34,165,225,28.66077716,28.66077716,-60,2,45,3,45,1,0,2:45,3:45,-1H 00M
,"Faedo, Alex",656412,R,SL,394,82.3,2610,5,0.213508256,0.249143036,87.54984264,61.29586647,Slider,25,180,240,26.25397617,26.25397617,-60,3,0,4,0,1,0,3:00,4:00,-1H 00M
,"Sale, Chris",519242,L,SL,619,77.8,2240,13.7,0.593973395,0.619348433,311.76563,300.3816348,Slider,62,450,480,11.38399518,11.38399518,-30,7,30,8,0,0,30,7:30,8:00,-0H 30M
,"Smith, Will",519293,L,SL,427,81,2331,8.4,0.370142932,0.261204688,300.2839862,279.103702,Slider,26,480,525,21.18028424,21.18028424,-45,8,0,8,45,0,45,8:00,8:45,-0H 45M
,"Abreu, Bryan",650556,R,SL,689,87.5,2919,11.4,0.467673797,0.506847886,61.82398099,62.24801264,Slider,51,240,240,-0.424031644,0.424031644,0,4,0,4,0,0,0,4:00,4:00, 0H 00M
,"Bard, Daniel",453268,R,SL,413,87.2,2664,7.4,0.351226802,0.328187546,128.1361916,99.24516886,Slider,33,105,165,28.8910227,28.8910227,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,"Cease, Dylan",656302,R,SL,1247,86.3,2796,3.5,0.14643263,0.263473048,95.34999168,107.3207809,Slider,26,165,150,-11.97078923,11.97078923,15,2,45,2,30,0,15,2:45,2:30,+0H 15M
,"Cole, Gerrit",543037,R,SL,683,89.1,2542,5.7,0.252282411,0.26663329,134.5858161,93.37694508,Slider,27,90,180,41.20887106,41.20887106,-90,1,30,3,0,1,30,1:30,3:00,-1H 30M
,"Elder, Bryce",693821,R,SL,986,82.7,2413,4.2,0.186003859,0.148419513,28.7858321,2.232936045,Slider,15,300,360,26.55289605,26.55289605,-60,5,0,6,0,1,0,5:00,6:00,-1H 00M
,"Farmer, Buck",571656,R,SL,406,83.1,2757,9.3,0.389244335,0.243757112,78.36202679,99.93228843,Slider,24,210,165,-21.57026164,21.57026164,45,3,30,2,45,0,45,3:30,2:45,+0H 45M
,"Gray, Josiah",680686,R,SL,671,85.8,1878,5.3,0.265788354,0.330810681,203.0497891,166.2645102,Slider,33,675,750,36.78527891,36.78527891,-75,11,15,12,30,1,15,11:15,12:30,-1H 15M
,"Junis, Jakob",596001,R,SL,797,84.2,2453,14.2,0.615571352,0.478634872,58.33702757,85.25669711,Slider,48,240,195,-26.91966954,26.91966954,45,4,0,3,15,0,45,4:00,3:15,+0H 45M
,"Maeda, Kenta",628317,R,SL,368,82.1,2583,6.5,0.279225917,0.198439444,98.47023997,111.6740604,Slider,20,165,135,-13.20382045,13.20382045,30,2,45,2,15,0,30,2:45,2:15,+0H 30M
,"Manoah, Alek",666201,R,SL,498,80.8,2148,13.6,0.60929422,0.429506612,57.52218292,83.60631732,Slider,43,240,195,-26.0841344,26.0841344,45,4,0,3,15,0,45,4:00,3:15,+0H 45M
,"Medina, Luis",665622,R,SL,428,85.3,2257,4.8,0.216054487,0.235563043,105.5269708,74.19556669,Slider,24,150,210,31.33140413,31.33140413,-60,2,30,3,30,1,0,2:30,3:30,-1H 00M
,"Muller, Kyle",666205,L,SL,366,87.1,2080,2.9,0.135389247,0.163061384,138.7451652,191.5835691,Slider,16,90,690,-52.83840389,52.83840389,120,1,30,11,30,2,0,1:30,11:30,+2H 00M
,"Nelson, Kyle",669459,L,SL,501,85.4,2687,5.8,0.253246179,0.339712796,244.8514812,271.4974809,Slider,34,585,540,-26.64599972,26.64599972,45,9,45,9,0,0,45,9:45,9:00,+0H 45M
,"Ober, Bailey",641927,R,SL,453,81,2106,12.7,0.589836424,0.40767497,69.88091999,92.20373548,Slider,41,225,180,-22.32281549,22.32281549,45,3,45,3,0,0,45,3:45,3:00,+0H 45M
,"Olson, Reese",681857,R,SL,528,84.8,2988,9.7,0.398261734,0.418684362,74.76855056,61.28957898,Slider,42,210,240,13.47897158,13.47897158,-30,3,30,4,0,0,30,3:30,4:00,-0H 30M
,"Poche, Colin",621363,L,SL,324,84.6,2448,5.8,0.250153404,0.448043013,236.1471989,238.3669072,Slider,45,615,600,-2.219708262,2.219708262,15,10,15,10,0,0,15,10:15,10:00,+0H 15M
,"Pérez, Eury",691587,R,SL,472,86.4,2382,5.1,0.230001333,0.372059353,173.9480619,179.1511254,Slider,37,735,720,-5.203063429,5.203063429,15,12,15,12,0,0,15,12:15,12:00,+0H 15M
,"Snell, Blake",605483,L,SL,414,88.4,2345,7.3,0.327730073,0.46029224,184.0760679,212.3292837,Slider,46,705,660,-28.25321576,28.25321576,45,11,45,11,0,0,45,11:45,11:00,+0H 45M
,"Strahm, Matt",621381,L,SL,343,83.2,2719,10.7,0.446298674,0.313444776,274.5951071,252.8340591,Slider,31,525,570,21.76104802,21.76104802,-45,8,45,9,30,0,45,8:45,9:30,-0H 45M
,"Walker, Ryan",676254,R,SL,474,83.1,2547,15.4,0.661197562,0.568719318,68.4907451,89.02887778,Slider,57,225,180,-20.53813268,20.53813268,45,3,45,3,0,0,45,3:45,3:00,+0H 45M
,"Barlow, Scott",605130,R,SL,427,83,2552,12.2,0.525216513,0.575463494,90.19958325,82.57248667,Slider,58,180,195,7.627096577,7.627096577,-15,3,0,3,15,0,15,3:00,3:15,-0H 15M
,"Barria, Jaime",642545,R,SL,609,85.9,2160,6.7,0.31048449,0.351149619,152.7103671,131.4219424,Slider,35,60,90,21.28842466,21.28842466,-30,1,0,1,30,0,30,1:00,1:30,-0H 30M
,"Beck, Tristan",663941,R,SL,402,87.7,2439,7.4,0.328223384,0.396207597,141.1391998,116.0038344,Slider,40,75,135,25.13536543,25.13536543,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,"Bello, Brayan",678394,R,SL,458,85.3,2278,8.9,0.398065719,0.414245154,38.35521441,27.91431982,Slider,41,285,300,10.44089459,10.44089459,-15,4,45,5,0,0,15,4:45,5:00,-0H 15M
,"Bibee, Tanner",676440,R,SL,621,84.7,2796,11.6,0.483280179,0.464303987,61.51067898,76.57392053,Slider,46,240,210,-15.06324155,15.06324155,30,4,0,3,30,0,30,4:00,3:30,+0H 30M
,"Bido, Osvaldo",674370,R,SL,336,84.5,2157,8.8,0.411457053,0.351230895,69.31821889,97.94202566,Slider,35,225,165,-28.62380677,28.62380677,60,3,45,2,45,1,0,3:45,2:45,+1H 00M
,"Bieber, Shane",669456,R,SL,403,84.6,2532,4.7,0.199428447,0.204963637,110.2370369,72.56362987,Slider,20,135,210,37.67340706,37.67340706,-75,2,15,3,30,1,15,2:15,3:30,-1H 15M
,"Blanco, Ronel",669854,R,SL,439,88,2148,7.8,0.36475959,0.455760493,192.173048,161.6038707,Slider,46,690,750,30.56917727,30.56917727,-60,11,30,12,30,1,0,11:30,12:30,-1H 00M
